Retailer;Transaction ID;Invoice Date;Region;State;City;Product;Product ID; Price per Unit ;Units Sold;Total Sales;Operating Profit;Operating Margin;Sales Method
Amazon;IT8567;11/11/2021;Northeast;Vermont;Burlington;Women's Apparel;WA82; $70,00 ;94;6580;3487,4;0,53;Online
Amazon;IT8568;11/11/2021;Northeast;Vermont;Burlington;Women's Apparel;WA87; $75,00 ;375;281250;112500;0,4;In-store
Foot Locker;IT8569;12/11/2021;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;WAF41; $36,00 ;24;864;328,32;0,38;Outlet
Sports Direct;IT8570;12/11/2021;Midwest;South Dakota;Sioux Falls;Men's Athletic Footwear;MAF40; $41,00 ;63;2583;1059,03;0,41;Online
Foot Locker;IT8571;12/11/2021;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;WAF49; $42,00 ;20;840;386,4;0,46;Online
Sports Direct;IT8572;12/11/2021;Midwest;South Dakota;Sioux Falls;Women's Athletic Footwear;WAF50; $43,00 ;44;1892;832,48;0,44;Online
Sports Direct;IT8573;12/11/2021;Midwest;South Dakota;Sioux Falls;Women's Street Footwear;WSF57; $43,00 ;57;2451;1078,44;0,44;Online
Sports Direct;IT8574;12/11/2021;Midwest;South Dakota;Sioux Falls;Men's Athletic Footwear;MAF44; $45,00 ;250;112500;33750;0,3;Online
Foot Locker;IT8575;12/11/2021;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;WAF53; $45,00 ;75;33750;11812,5;0,35;Outlet
Sports Direct;IT8576;12/11/2021;Midwest;South Dakota;Sioux Falls;Women's Athletic Footwear;WAF53; $45,00 ;175;78750;23625;0,3;Online
Sports Direct;IT8577;12/11/2021;Midwest;South Dakota;Sioux Falls;Women's Street Footwear;WSF59; $45,00 ;195;87750;26325;0,3;Online
Amazon;IT8578;12/11/2021;Northeast;Maine;Portland;Men's Athletic Footwear;MAF49; $48,00 ;77;3696;1811,04;0,49;Online
Amazon;IT8579;12/11/2021;Northeast;Maine;Portland;Men's Athletic Footwear;MAF52; $50,00 ;275;137500;48125;0,35;Outlet
Sports Direct;IT8580;12/11/2021;Midwest;South Dakota;Sioux Falls;Men's Street Footwear;MSF60; $53,00 ;104;5512;2700,88;0,49;Online
Sports Direct;IT8581;12/11/2021;Midwest;South Dakota;Sioux Falls;Men's Street Footwear;MSF62; $55,00 ;400;220000;77000;0,35;Online
Sports Direct;IT8582;12/11/2021;Midwest;South Dakota;Sioux Falls;Men's Apparel;MA55; $59,00 ;45;2655;1221,3;0,46;Online
Sports Direct;IT8583;12/11/2021;Midwest;South Dakota;Sioux Falls;Men's Apparel;MA56; $60,00 ;150;90000;31500;0,35;Online
Sports Direct;IT8584;12/11/2021;Midwest;South Dakota;Sioux Falls;Women's Apparel;WA71; $61,00 ;65;3965;1982,5;0,5;Online
Sports Direct;IT8585;12/11/2021;Midwest;South Dakota;Sioux Falls;Women's Apparel;WA75; $65,00 ;250;162500;65000;0,4;Online
Sports Direct;IT8586;13/11/2021;Southeast;Georgia;Atlanta;Men's Street Footwear;MSF37; $36,00 ;173;6228;2615,76;0,42;Outlet
Sports Direct;IT8587;13/11/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;WAF42; $37,00 ;140;5180;2382,8;0,46;Outlet
Sports Direct;IT8588;13/11/2021;Southeast;Georgia;Atlanta;Women's Street Footwear;WSF51; $39,00 ;145;5655;2262;0,4;Outlet
Sports Direct;IT8589;13/11/2021;Southeast;Georgia;Atlanta;Men's Athletic Footwear;MAF37; $40,00 ;184;7360;3238,4;0,44;Outlet
Sports Direct;IT8590;13/11/2021;Southeast;Georgia;Atlanta;Women's Apparel;WA48; $46,00 ;157;7222;2094,38;0,29;Outlet
Sports Direct;IT8591;13/11/2021;Southeast;Georgia;Atlanta;Men's Apparel;MA39; $47,00 ;119;5593;2125,34;0,38;Outlet
Sports Direct;IT8592;13/11/2021;Southeast;Georgia;Atlanta;Men's Street Footwear;MSF58; $51,00 ;137;6987;3563,37;0,51;Online
Sports Direct;IT8593;13/11/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;WAF63; $51,00 ;116;5916;3076,32;0,52;Online
Sports Direct;IT8594;13/11/2021;Southeast;Georgia;Atlanta;Women's Street Footwear;WSF71; $54,00 ;115;6210;2918,7;0,47;Online
Sports Direct;IT8595;13/11/2021;Southeast;Georgia;Atlanta;Men's Street Footwear;MSF64; $55,00 ;525;288750;115500;0,4;Online
Sports Direct;IT8596;13/11/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;WAF69; $55,00 ;400;220000;88000;0,4;Online
Sports Direct;IT8597;13/11/2021;Southeast;Georgia;Atlanta;Women's Street Footwear;WSF74; $55,00 ;425;233750;81812,5;0,35;Online
Sports Direct;IT8598;13/11/2021;Southeast;Georgia;Atlanta;Men's Athletic Footwear;MAF64; $58,00 ;173;10034;5418,36;0,54;Online
Sports Direct;IT8599;13/11/2021;Southeast;Georgia;Atlanta;Men's Apparel;MA56; $60,00 ;102;6120;2876,4;0,47;Online
Sports Direct;IT8600;13/11/2021;Southeast;Georgia;Atlanta;Men's Athletic Footwear;MAF67; $60,00 ;575;345000;138000;0,4;Online
Sports Direct;IT8601;13/11/2021;Southeast;Georgia;Atlanta;Men's Apparel;MA63; $65,00 ;350;227500;79625;0,35;Online
Sports Direct;IT8602;13/11/2021;Southeast;Georgia;Atlanta;Women's Apparel;WA76; $65,00 ;124;8060;2821;0,35;Online
Sports Direct;IT8603;13/11/2021;Southeast;Georgia;Atlanta;Women's Apparel;WA82; $70,00 ;475;332500;83125;0,25;Online
Amazon;IT8604;13/11/2021;Northeast;Maine;Portland;Women's Street Footwear;WSF56; $42,00 ;58;2436;1242,36;0,51;Online
Foot Locker;IT8605;13/11/2021;Northeast;Pennsylvania;Philadelphia;Men's Apparel;MA35; $45,00 ;26;1170;432,9;0,37;Outlet
Amazon;IT8606;13/11/2021;Northeast;Maine;Portland;Women's Street Footwear;WSF59; $45,00 ;200;90000;36000;0,4;Outlet
Foot Locker;IT8607;13/11/2021;Northeast;Pennsylvania;Philadelphia;Men's Apparel;MA50; $55,00 ;22;1210;508,2;0,42;Online
Foot Locker;IT8608;13/11/2021;Northeast;Pennsylvania;Philadelphia;Men's Apparel;MA56; $60,00 ;75;45000;13500;0,3;Outlet
Foot Locker;IT8609;13/11/2021;Midwest;Kansas;Wichita;Men's Athletic Footwear;MAF02; $14,00 ;72;1008;504;0,5;Online
Foot Locker;IT8610;13/11/2021;Midwest;Kansas;Wichita;Men's Athletic Footwear;MAF04; $15,00 ;275;41250;14437,5;0,35;Online
Foot Locker;IT8611;13/11/2021;Midwest;Kansas;Wichita;Men's Street Footwear;MSF17; $23,00 ;122;2806;1318,82;0,47;Online
Foot Locker;IT8612;13/11/2021;Midwest;Kansas;Wichita;Women's Street Footwear;WSF26; $23,00 ;55;1265;632,5;0,5;Online
Foot Locker;IT8613;13/11/2021;Midwest;Kansas;Wichita;Men's Street Footwear;MSF21; $25,00 ;450;112500;39375;0,35;Online
Foot Locker;IT8614;13/11/2021;Midwest;Kansas;Wichita;Women's Street Footwear;WSF32; $25,00 ;220;55000;19250;0,35;Online
Foot Locker;IT8615;13/11/2021;Midwest;Kansas;Wichita;Women's Athletic Footwear;WAF66; $54,00 ;83;4482;2151,36;0,48;Online
Foot Locker;IT8616;13/11/2021;Midwest;Kansas;Wichita;Women's Athletic Footwear;WAF70; $55,00 ;275;151250;52937,5;0,35;Online
Foot Locker;IT8617;13/11/2021;Midwest;Kansas;Wichita;Men's Apparel;MA67; $68,00 ;70;4760;2189,6;0,46;Online
Foot Locker;IT8618;13/11/2021;Midwest;Kansas;Wichita;Women's Apparel;WA85; $73,00 ;88;6424;2955,04;0,46;Online
Foot Locker;IT8619;13/11/2021;Midwest;Kansas;Wichita;Women's Apparel;WA87; $75,00 ;350;262500;91875;0,35;Online
Foot Locker;IT8620;13/11/2021;Midwest;Kansas;Wichita;Men's Apparel;MA75; $75,00 ;250;187500;65625;0,35;Online
Foot Locker;IT8621;14/11/2021;Northeast;Pennsylvania;Philadelphia;Women's Apparel;WA36; $39,00 ;64;2496;673,92;0,27;Outlet
Amazon;IT8622;14/11/2021;Northeast;Massachusetts;Boston;Men's Athletic Footwear;MAF37; $40,00 ;102;4080;1428;0,35;Outlet
Amazon;IT8623;14/11/2021;Northeast;Maine;Portland;Women's Athletic Footwear;WAF48; $41,00 ;51;2091;878,22;0,42;Online
Amazon;IT8624;14/11/2021;Northeast;Massachusetts;Boston;Women's Athletic Footwear;WAF49; $42,00 ;83;3486;1010,94;0,29;Outlet
Amazon;IT8625;14/11/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;WSF58; $44,00 ;91;4004;1201,2;0,3;Outlet
Amazon;IT8626;14/11/2021;Northeast;Maine;Portland;Women's Athletic Footwear;WAF53; $45,00 ;175;78750;23625;0,3;Outlet
Foot Locker;IT8627;14/11/2021;Northeast;Pennsylvania;Philadelphia;Women's Apparel;WA50; $48,00 ;54;2592;933,12;0,36;Online
Amazon;IT8628;14/11/2021;Northeast;Massachusetts;Boston;Women's Apparel;WA50; $48,00 ;123;5904;2066,4;0,35;Outlet
Amazon;IT8629;14/11/2021;Northeast;Massachusetts;Boston;Men's Street Footwear;MSF54; $49,00 ;120;5880;2058;0,35;Outlet
Amazon;IT8630;14/11/2021;Northeast;Massachusetts;Boston;Men's Apparel;MA43; $50,00 ;78;3900;1248;0,32;Outlet
Foot Locker;IT8631;14/11/2021;Northeast;Pennsylvania;Philadelphia;Women's Apparel;WA54; $50,00 ;200;100000;25000;0,25;Outlet
Amazon;IT8632;14/11/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;WSF66; $50,00 ;83;4150;1494;0,36;Online
Kohl's;IT8633;14/11/2021;Northeast;Delaware;Wilmington;Women's Athletic Footwear;WAF63; $51,00 ;84;4284;2270,52;0,53;Online
Amazon;IT8634;14/11/2021;Northeast;Massachusetts;Boston;Women's Athletic Footwear;WAF63; $51,00 ;80;4080;1591,2;0,39;Online
Amazon;IT8635;14/11/2021;Northeast;Massachusetts;Boston;Men's Athletic Footwear;MAF55; $52,00 ;90;4680;2059,2;0,44;Online
Kohl's;IT8636;14/11/2021;Northeast;Delaware;Wilmington;Women's Street Footwear;WSF69; $52,00 ;86;4472;2280,72;0,51;Online
Kohl's;IT8637;14/11/2021;Northeast;Delaware;Wilmington;Men's Athletic Footwear;MAF56; $53,00 ;85;4505;2072,3;0,46;Online
Kohl's;IT8638;14/11/2021;Northeast;Delaware;Wilmington;Men's Athletic Footwear;MAF60; $55,00 ;325;178750;62562,5;0,35;In-store
Amazon;IT8639;14/11/2021;Northeast;Massachusetts;Boston;Men's Athletic Footwear;MAF60; $55,00 ;300;165000;49500;0,3;In-store
Kohl's;IT8640;14/11/2021;Northeast;Delaware;Wilmington;Women's Athletic Footwear;WAF69; $55,00 ;300;165000;66000;0,4;In-store
Amazon;IT8641;14/11/2021;Northeast;Massachusetts;Boston;Women's Athletic Footwear;WAF69; $55,00 ;275;151250;37812,5;0,25;In-store
Kohl's;IT8642;14/11/2021;Northeast;Delaware;Wilmington;Women's Street Footwear;WSF74; $55,00 ;320;176000;70400;0,4;In-store
Amazon;IT8643;14/11/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;WSF74; $55,00 ;295;162250;40562,5;0,25;In-store
Kohl's;IT8644;14/11/2021;Northeast;Delaware;Wilmington;Men's Apparel;MA56; $60,00 ;72;4320;1728;0,4;Online
Kohl's;IT8645;14/11/2021;Northeast;Delaware;Wilmington;Men's Street Footwear;MSF69; $60,00 ;135;8100;3807;0,47;Online
Amazon;IT8646;14/11/2021;Northeast;Massachusetts;Boston;Men's Street Footwear;MSF72; $62,00 ;113;7006;3012,58;0,43;Online
Amazon;IT8647;14/11/2021;Northeast;Massachusetts;Boston;Men's Apparel;MA60; $63,00 ;70;4410;1675,8;0,38;Online
Kohl's;IT8648;14/11/2021;Northeast;Delaware;Wilmington;Women's Apparel;WA74; $64,00 ;98;6272;3449,6;0,55;Online
Amazon;IT8649;14/11/2021;Northeast;Massachusetts;Boston;Women's Apparel;WA74; $64,00 ;98;6272;2822,4;0,45;Online
Kohl's;IT8650;14/11/2021;Northeast;Delaware;Wilmington;Men's Apparel;MA63; $65,00 ;275;178750;53625;0,3;In-store
Amazon;IT8651;14/11/2021;Northeast;Massachusetts;Boston;Men's Apparel;MA63; $65,00 ;250;162500;40625;0,25;In-store
Kohl's;IT8652;14/11/2021;Northeast;Delaware;Wilmington;Men's Street Footwear;MSF76; $65,00 ;450;292500;102375;0,35;In-store
Amazon;IT8653;14/11/2021;Northeast;Massachusetts;Boston;Men's Street Footwear;MSF76; $65,00 ;375;243750;73125;0,3;In-store
Kohl's;IT8654;14/11/2021;Northeast;Delaware;Wilmington;Women's Apparel;WA82; $70,00 ;375;262500;105000;0,4;In-store
Amazon;IT8655;14/11/2021;Northeast;Massachusetts;Boston;Women's Apparel;WA82; $70,00 ;350;245000;73500;0,3;In-store
Foot Locker;IT8656;15/11/2021;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;MSF46; $44,00 ;150;6600;3432;0,52;Outlet
Amazon;IT8657;15/11/2021;Northeast;Maine;Portland;Men's Apparel;MA43; $50,00 ;53;2650;954;0,36;Online
Amazon;IT8658;15/11/2021;Northeast;Maine;Portland;Men's Apparel;MA49; $55,00 ;175;96250;24062,5;0,25;Outlet
Foot Locker;IT8659;15/11/2021;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;MSF67; $58,00 ;136;7888;4969,44;0,63;Online
Foot Locker;IT8660;15/11/2021;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;MSF69; $60,00 ;470;282000;141000;0,5;Outlet
Foot Locker;IT8661;16/11/2021;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;MAF37; $40,00 ;54;2160;712,8;0,33;Outlet
Sports Direct;IT8662;16/11/2021;Midwest;Michigan;Detroit;Women's Athletic Footwear;WAF48; $41,00 ;138;5658;2772,42;0,49;Online
Sports Direct;IT8663;16/11/2021;Midwest;Michigan;Detroit;Men's Athletic Footwear;MAF41; $42,00 ;145;6090;3349,5;0,55;Online
Sports Direct;IT8664;16/11/2021;Midwest;Michigan;Detroit;Women's Street Footwear;WSF57; $43,00 ;120;5160;2322;0,45;Online
Sports Direct;IT8665;16/11/2021;Midwest;Michigan;Detroit;Men's Athletic Footwear;MAF46; $45,00 ;500;225000;90000;0,4;In-store
Sports Direct;IT8666;16/11/2021;Midwest;Michigan;Detroit;Women's Athletic Footwear;WAF55; $45,00 ;475;213750;74812,5;0,35;In-store
Sports Direct;IT8667;16/11/2021;Midwest;Michigan;Detroit;Women's Street Footwear;WSF61; $45,00 ;445;200250;60075;0,3;In-store
Sports Direct;IT8668;16/11/2021;Midwest;Michigan;Detroit;Men's Street Footwear;MSF54; $49,00 ;196;9604;6050,52;0,63;Online
Sports Direct;IT8669;16/11/2021;Midwest;Michigan;Detroit;Men's Street Footwear;MSF57; $50,00 ;675;337500;168750;0,5;In-store
Foot Locker;IT8670;16/11/2021;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;MAF57; $54,00 ;53;2862;1144,8;0,4;Online
Amazon;IT8671;16/11/2021;Northeast;Maine;Portland;Women's Apparel;WA64; $56,00 ;85;4760;2427,6;0,51;Online
Sports Direct;IT8672;16/11/2021;Midwest;Michigan;Detroit;Men's Apparel;MA55; $59,00 ;126;7434;4088,7;0,55;Online
Sports Direct;IT8673;16/11/2021;Midwest;Michigan;Detroit;Women's Apparel;WA67; $59,00 ;169;9971;6879,99;0,69;Online
Sports Direct;IT8674;16/11/2021;Midwest;Michigan;Detroit;Men's Apparel;MA56; $60,00 ;450;270000;108000;0,4;In-store
Amazon;IT8675;16/11/2021;Northeast;Maine;Portland;Women's Apparel;WA69; $60,00 ;325;195000;78000;0,4;Outlet
Foot Locker;IT8676;16/11/2021;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;MAF67; $60,00 ;175;105000;31500;0,3;Outlet
Sports Direct;IT8677;16/11/2021;Midwest;Michigan;Detroit;Women's Apparel;WA75; $65,00 ;625;406250;223437,5;0,55;In-store
West Gear;IT8678;17/11/2021;South;Louisiana;New Orleans;Men's Street Footwear;MSF24; $28,00 ;219;6132;2882,04;0,47;Outlet
West Gear;IT8679;17/11/2021;South;Louisiana;New Orleans;Women's Street Footwear;WSF37; $30,00 ;158;4740;2180,4;0,46;Outlet
West Gear;IT8680;17/11/2021;South;Louisiana;New Orleans;Men's Athletic Footwear;MAF31; $35,00 ;224;7840;3684,8;0,47;Outlet
West Gear;IT8681;17/11/2021;South;Louisiana;New Orleans;Women's Street Footwear;WSF50; $38,00 ;137;5206;2707,12;0,52;Online
West Gear;IT8682;17/11/2021;South;Louisiana;New Orleans;Men's Street Footwear;MSF40; $39,00 ;188;7332;3666;0,5;Online
West Gear;IT8683;17/11/2021;South;Louisiana;New Orleans;Women's Athletic Footwear;WAF45; $40,00 ;155;6200;2852;0,46;Outlet
West Gear;IT8684;17/11/2021;South;Louisiana;New Orleans;Men's Street Footwear;MSF42; $40,00 ;625;250000;100000;0,4;Online
West Gear;IT8685;17/11/2021;South;Louisiana;New Orleans;Women's Street Footwear;WSF53; $40,00 ;525;210000;84000;0,4;Online
Walmart;IT8686;17/11/2021;Southeast;Florida;Orlando;Men's Street Footwear;MSF43; $41,00 ;188;7708;2620,72;0,34;Outlet
West Gear;IT8687;17/11/2021;South;Louisiana;New Orleans;Men's Athletic Footwear;MAF41; $42,00 ;210;8820;4586,4;0,52;Online
Walmart;IT8688;17/11/2021;Southeast;Florida;Orlando;Women's Street Footwear;WSF58; $44,00 ;173;7612;2816,44;0,37;Outlet
West Gear;IT8689;17/11/2021;South;Louisiana;New Orleans;Men's Athletic Footwear;MAF46; $45,00 ;700;315000;126000;0,4;Online
Walmart;IT8690;17/11/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;MAF47; $46,00 ;231;10626;3400,32;0,32;Outlet
Walmart;IT8691;17/11/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;WAF57; $47,00 ;170;7990;2716,6;0,34;Outlet
West Gear;IT8692;17/11/2021;South;Louisiana;New Orleans;Women's Athletic Footwear;WAF58; $48,00 ;125;6000;3000;0,5;Online
West Gear;IT8693;17/11/2021;South;Louisiana;New Orleans;Women's Athletic Footwear;WAF62; $50,00 ;500;250000;100000;0,4;Online
Walmart;IT8694;17/11/2021;Southeast;Florida;Orlando;Men's Street Footwear;MSF59; $52,00 ;169;8788;3515,2;0,4;Online
West Gear;IT8695;17/11/2021;South;Louisiana;New Orleans;Men's Apparel;MA47; $53,00 ;147;7791;3661,77;0,47;Outlet
Walmart;IT8696;17/11/2021;Southeast;Florida;Orlando;Women's Street Footwear;WSF70; $53,00 ;147;7791;3194,31;0,41;Online
Walmart;IT8697;17/11/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;MAF57; $54,00 ;175;9450;3591;0,38;Online
Walmart;IT8698;17/11/2021;Southeast;Florida;Orlando;Men's Street Footwear;MSF64; $55,00 ;625;343750;103125;0,3;In-store
Walmart;IT8699;17/11/2021;Southeast;Florida;Orlando;Women's Street Footwear;WSF74; $55,00 ;525;288750;86625;0,3;In-store
Walmart;IT8700;17/11/2021;Southeast;Florida;Orlando;Men's Apparel;MA54; $58,00 ;147;8526;2302,02;0,27;Outlet
Walmart;IT8701;17/11/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;MAF67; $60,00 ;700;420000;105000;0,25;In-store
West Gear;IT8702;17/11/2021;South;Louisiana;New Orleans;Women's Apparel;WA74; $64,00 ;180;11520;4723,2;0,41;Outlet
Walmart;IT8703;17/11/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;WAF81; $64,00 ;150;9600;4128;0,43;Online
Walmart;IT8704;17/11/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;WAF84; $65,00 ;500;325000;97500;0,3;In-store
Walmart;IT8705;17/11/2021;Southeast;Florida;Orlando;Women's Apparel;WA78; $66,00 ;198;13068;6534;0,5;Outlet
West Gear;IT8706;17/11/2021;South;Louisiana;New Orleans;Men's Apparel;MA67; $68,00 ;119;8092;4450,6;0,55;Online
West Gear;IT8707;17/11/2021;South;Louisiana;New Orleans;Men's Apparel;MA69; $70,00 ;475;332500;149625;0,45;Online
Walmart;IT8708;17/11/2021;Southeast;Florida;Orlando;Men's Apparel;MA77; $77,00 ;124;9548;2864,4;0,3;Online
West Gear;IT8709;17/11/2021;South;Louisiana;New Orleans;Women's Apparel;WA94; $81,00 ;174;14094;6765,12;0,48;Online
Walmart;IT8710;17/11/2021;Southeast;Florida;Orlando;Men's Apparel;MA85; $85,00 ;475;403750;80750;0,2;In-store
West Gear;IT8711;17/11/2021;South;Louisiana;New Orleans;Women's Apparel;WA98; $85,00 ;600;510000;178500;0,35;Online
Walmart;IT8712;17/11/2021;Southeast;Florida;Orlando;Women's Apparel;WA99; $86,00 ;162;13932;8219,88;0,59;Online
Walmart;IT8713;17/11/2021;Southeast;Florida;Orlando;Women's Apparel;WA103; $90,00 ;600;540000;243000;0,45;In-store
Sports Direct;IT8714;17/11/2021;South;Mississippi;Jackson;Men's Athletic Footwear;MAF03; $15,00 ;153;2295;872,1;0,38;Outlet
Sports Direct;IT8715;17/11/2021;South;Mississippi;Jackson;Men's Athletic Footwear;MAF07; $18,00 ;117;2106;947,7;0,45;Online
Sports Direct;IT8716;17/11/2021;South;Mississippi;Jackson;Men's Athletic Footwear;MAF12; $20,00 ;450;90000;31500;0,35;Online
Sports Direct;IT8717;17/11/2021;South;Mississippi;Jackson;Men's Street Footwear;MSF16; $22,00 ;206;4532;1994,08;0,44;Outlet
Sports Direct;IT8718;17/11/2021;South;Mississippi;Jackson;Women's Street Footwear;WSF25; $22,00 ;119;2618;1099,56;0,42;Outlet
Sports Direct;IT8719;17/11/2021;South;Mississippi;Jackson;Men's Street Footwear;MSF24; $28,00 ;163;4564;2464,56;0,54;Online
Sports Direct;IT8720;17/11/2021;South;Mississippi;Jackson;Women's Street Footwear;WSF35; $28,00 ;111;3108;1678,32;0,54;Online
Sports Direct;IT8721;17/11/2021;South;Mississippi;Jackson;Men's Street Footwear;MSF29; $30,00 ;625;187500;75000;0,4;Online
Sports Direct;IT8722;17/11/2021;South;Mississippi;Jackson;Women's Street Footwear;WSF40; $30,00 ;395;118500;47400;0,4;Online
Foot Locker;IT8723;17/11/2021;Northeast;West Virginia;Charleston;Women's Street Footwear;WSF42; $32,00 ;77;2464;1232;0,5;Online
Foot Locker;IT8724;17/11/2021;Northeast;West Virginia;Charleston;Men's Athletic Footwear;MAF29; $33,00 ;95;3135;1661,55;0,53;Online
Foot Locker;IT8725;17/11/2021;Northeast;West Virginia;Charleston;Men's Athletic Footwear;MAF31; $35,00 ;350;122500;49000;0,4;In-store
Foot Locker;IT8726;17/11/2021;Northeast;West Virginia;Charleston;Women's Street Footwear;WSF45; $35,00 ;295;103250;41300;0,4;In-store
Foot Locker;IT8727;17/11/2021;Northeast;West Virginia;Charleston;Women's Athletic Footwear;WAF43; $38,00 ;91;3458;1901,9;0,55;Online
Foot Locker;IT8728;17/11/2021;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;WSF50; $38,00 ;53;2014;745,18;0,37;Outlet
Foot Locker;IT8729;17/11/2021;Northeast;West Virginia;Charleston;Women's Athletic Footwear;WAF45; $40,00 ;325;130000;52000;0,4;In-store
Sports Direct;IT8730;17/11/2021;South;Mississippi;Jackson;Women's Athletic Footwear;WAF50; $43,00 ;153;6579;2894,76;0,44;Outlet
Foot Locker;IT8731;17/11/2021;Northeast;West Virginia;Charleston;Men's Street Footwear;MSF46; $44,00 ;117;5148;2676,96;0,52;Online
Foot Locker;IT8732;17/11/2021;Northeast;West Virginia;Charleston;Men's Street Footwear;MSF47; $45,00 ;450;202500;81000;0,4;In-store
Amazon;IT8733;17/11/2021;Northeast;Maine;Portland;Men's Street Footwear;MSF58; $51,00 ;143;7293;3573,57;0,49;Online
Sports Direct;IT8734;17/11/2021;South;Mississippi;Jackson;Women's Apparel;WA56; $51,00 ;168;8568;4883,76;0,57;Outlet
Foot Locker;IT8735;17/11/2021;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;WSF69; $52,00 ;42;2184;1004,64;0,46;Online
Sports Direct;IT8736;17/11/2021;South;Mississippi;Jackson;Women's Athletic Footwear;WAF66; $54,00 ;117;6318;3348,54;0,53;Online
Amazon;IT8737;17/11/2021;Northeast;Maine;Portland;Men's Street Footwear;MSF62; $55,00 ;550;302500;105875;0,35;Outlet
Foot Locker;IT8738;17/11/2021;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;WSF74; $55,00 ;150;82500;28875;0,35;Outlet
Sports Direct;IT8739;17/11/2021;South;Mississippi;Jackson;Men's Apparel;MA55; $59,00 ;132;7788;3115,2;0,4;Outlet
Sports Direct;IT8740;17/11/2021;South;Mississippi;Jackson;Women's Athletic Footwear;WAF77; $60,00 ;450;270000;108000;0,4;Online
Foot Locker;IT8741;17/11/2021;Northeast;West Virginia;Charleston;Men's Apparel;MA59; $62,00 ;78;4836;2563,08;0,53;Online
Foot Locker;IT8742;17/11/2021;Northeast;West Virginia;Charleston;Women's Apparel;WA74; $64,00 ;100;6400;3264;0,51;Online
